State,Day,Predicted_Population,Model_R²,Model_MAE
Maharashtra,1,2.4959642204201025,-3.967657375135177,0.6194799905160193
Maharashtra,2,2.7588641260700073,-3.967657375135177,0.6194799905160193
Maharashtra,3,2.5441265540015534,-3.967657375135177,0.6194799905160193
Maharashtra,4,2.4040815891624714,-3.967657375135177,0.6194799905160193
Maharashtra,5,2.5721355033855025,-3.967657375135177,0.6194799905160193
Maharashtra,6,2.2779123556182377,-3.967657375135177,0.6194799905160193
Maharashtra,7,2.229479409479409,-3.967657375135177,0.6194799905160193
Maharashtra,8,2.1884158757908754,-3.967657375135177,0.6194799905160193
Maharashtra,9,2.264057942057942,-3.967657375135177,0.6194799905160193
Maharashtra,10,2.141757326007326,-3.967657375135177,0.6194799905160193
Maharashtra,11,2.237482905982906,-3.967657375135177,0.6194799905160193
Maharashtra,12,2.1224578754578753,-3.967657375135177,0.6194799905160193
Maharashtra,13,2.0386153846153845,-3.967657375135177,0.6194799905160193
Maharashtra,14,2.696287993868876,-3.967657375135177,0.6194799905160193
Maharashtra,15,1.9765244755244753,-3.967657375135177,0.6194799905160193
Maharashtra,16,2.7432753676062487,-3.967657375135177,0.6194799905160193
Maharashtra,17,2.5216262112070926,-3.967657375135177,0.6194799905160193
Maharashtra,18,2.3354678279237095,-3.967657375135177,0.6194799905160193
Maharashtra,19,2.3750006521256517,-3.967657375135177,0.6194799905160193
Maharashtra,20,2.3264751539310358,-3.967657375135177,0.6194799905160193
Maharashtra,21,2.1782655677655676,-3.967657375135177,0.6194799905160193
Maharashtra,22,2.1165604118104118,-3.967657375135177,0.6194799905160193
Maharashtra,23,2.408239427239427,-3.967657375135177,0.6194799905160193
Maharashtra,24,2.0282797202797203,-3.967657375135177,0.6194799905160193
Maharashtra,25,2.3687332389832387,-3.967657375135177,0.6194799905160193
Maharashtra,26,2.125326562326562,-3.967657375135177,0.6194799905160193
Maharashtra,27,2.0988510378510377,-3.967657375135177,0.6194799905160193
Maharashtra,28,2.78134737892826,-3.967657375135177,0.6194799905160193
Maharashtra,29,2.5777737303546115,-3.967657375135177,0.6194799905160193
Maharashtra,30,2.5441055651864466,-3.967657375135177,0.6194799905160193
