State,Day,Predicted_Population,Model_R²,Model_MAE
Assam,1,1.967216869455656,-2.3789389114796013,0.7950995232922888
Assam,2,1.9703814835812545,-2.3789389114796013,0.7950995232922888
Assam,3,2.009012182569229,-2.3789389114796013,0.7950995232922888
Assam,4,2.0277761904761906,-2.3789389114796013,0.7950995232922888
Assam,5,1.9990389016018306,-2.3789389114796013,0.7950995232922888
Assam,6,1.989905079298739,-2.3789389114796013,0.7950995232922888
Assam,7,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,8,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,9,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,10,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,11,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,12,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,13,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,14,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,15,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,16,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,17,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,18,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,19,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,20,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,21,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,22,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,23,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,24,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,25,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,26,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,27,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,28,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,29,1.9555485847914156,-2.3789389114796013,0.7950995232922888
Assam,30,1.9555485847914156,-2.3789389114796013,0.7950995232922888
