State,Day,Predicted_Population,Model_R²,Model_MAE
Telangana,1,2.10047619047619,-0.32057260240749796,0.6073870129870127
Telangana,2,2.382727272727273,-0.32057260240749796,0.6073870129870127
Telangana,3,1.7005891053391051,-0.32057260240749796,0.6073870129870127
Telangana,4,2.101773809523809,-0.32057260240749796,0.6073870129870127
Telangana,5,2.0178383838383835,-0.32057260240749796,0.6073870129870127
Telangana,6,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,7,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,8,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,9,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,10,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,11,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,12,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,13,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,14,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,15,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,16,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,17,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,18,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,19,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,20,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,21,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,22,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,23,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,24,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,25,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,26,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,27,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,28,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,29,2.1619480519480514,-0.32057260240749796,0.6073870129870127
Telangana,30,2.1619480519480514,-0.32057260240749796,0.6073870129870127
