State,Day,Predicted_Population,Model_R²,Model_MAE
Ladakh,1,1.9905252525252528,-0.31044898504156926,0.2800943851470166
Ladakh,2,2.2241825396825394,-0.31044898504156926,0.2800943851470166
Ladakh,3,1.9973333333333332,-0.31044898504156926,0.2800943851470166
Ladakh,4,1.6938113553113552,-0.31044898504156926,0.2800943851470166
Ladakh,5,1.981613636363637,-0.31044898504156926,0.2800943851470166
Ladakh,6,1.9840659340659341,-0.31044898504156926,0.2800943851470166
Ladakh,7,1.7067142857142859,-0.31044898504156926,0.2800943851470166
Ladakh,8,1.9729107142857143,-0.31044898504156926,0.2800943851470166
Ladakh,9,1.6642608225108222,-0.31044898504156926,0.2800943851470166
Ladakh,10,1.9791129426129423,-0.31044898504156926,0.2800943851470166
Ladakh,11,1.7917957459207456,-0.31044898504156926,0.2800943851470166
Ladakh,12,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,13,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,14,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,15,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,16,1.7917957459207456,-0.31044898504156926,0.2800943851470166
Ladakh,17,1.7917957459207456,-0.31044898504156926,0.2800943851470166
Ladakh,18,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,19,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,20,1.7917957459207456,-0.31044898504156926,0.2800943851470166
Ladakh,21,1.7917957459207456,-0.31044898504156926,0.2800943851470166
Ladakh,22,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,23,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,24,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,25,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,26,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,27,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,28,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,29,1.791795745920746,-0.31044898504156926,0.2800943851470166
Ladakh,30,1.791795745920746,-0.31044898504156926,0.2800943851470166
