State,Day,Predicted_Population,Model_R²,Model_MAE
Karnataka,1,2.0482739319504026,-0.05749483698419233,1.3849569813227707
Karnataka,2,1.997268907563025,-0.05749483698419233,1.3849569813227707
Karnataka,3,1.5894117647058823,-0.05749483698419233,1.3849569813227707
Karnataka,4,1.9684863306628018,-0.05749483698419233,1.3849569813227707
Karnataka,5,1.9958403361344539,-0.05749483698419233,1.3849569813227707
Karnataka,6,1.9604317447258621,-0.05749483698419233,1.3849569813227707
Karnataka,7,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,8,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,9,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,10,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,11,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,12,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,13,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,14,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,15,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,16,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,17,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,18,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,19,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,20,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,21,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,22,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,23,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,24,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,25,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,26,1.915041171891404,-0.05749483698419233,1.3849569813227707
Karnataka,27,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,28,1.915041171891404,-0.05749483698419233,1.3849569813227707
Karnataka,29,1.9150411718914042,-0.05749483698419233,1.3849569813227707
Karnataka,30,1.9150411718914042,-0.05749483698419233,1.3849569813227707
