State,Day,Predicted_Population,Model_R²,Model_MAE
Andaman and Nicobar Islands,1,1.772464285714286,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,2,1.8860000000000001,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,3,1.99,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,4,2.0,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,5,1.8208809523809524,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,6,1.8043434343434341,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,7,1.9886560928604404,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,8,1.9915935786435783,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,9,1.7483896103896097,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,10,1.8369010418983052,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,11,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,12,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,13,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,14,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,15,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,16,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,17,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,18,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,19,1.8369010418983052,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,20,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,21,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,22,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,23,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,24,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,25,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,26,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,27,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,28,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,29,1.8369010418983054,-0.19395956019000704,0.32460616371301115
Andaman and Nicobar Islands,30,1.8369010418983054,-0.19395956019000704,0.32460616371301115
