State,Day,Predicted_Population,Model_R²,Model_MAE
Odisha,1,2.1234855144855143,-0.003931187899688826,0.5336843947718944
Odisha,2,2.3985714285714286,-0.003931187899688826,0.5336843947718944
Odisha,3,2.1485246420246416,-0.003931187899688826,0.5336843947718944
Odisha,4,1.9922857142857142,-0.003931187899688826,0.5336843947718944
Odisha,5,1.9863170163170165,-0.003931187899688826,0.5336843947718944
Odisha,6,2.007727272727273,-0.003931187899688826,0.5336843947718944
Odisha,7,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,8,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,9,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,10,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,11,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,12,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,13,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,14,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,15,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,16,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,17,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,18,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,19,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,20,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,21,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,22,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,23,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,24,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,25,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,26,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,27,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,28,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,29,2.323736679986679,-0.003931187899688826,0.5336843947718944
Odisha,30,2.323736679986679,-0.003931187899688826,0.5336843947718944
